,from1,to,walktime,distance,popularity,category,rideDuration
50564,210,195,975.797838458276,1356.358995457,0,Health Services,0
50565,210,196,1478.34079377529,2054.89370334765,0,Place Of Assembly,0
50566,210,197,1271.74912649713,1767.73128583101,0,Education Centre,0
50567,210,198,1366.71121020596,1899.72858218629,0,Place Of Assembly,0
50568,210,199,1379.18101782581,1917.06161477787,0,Community Use,0
50569,210,200,1626.65157318984,2261.04568673388,0,Education Centre,0
50570,210,201,1624.1428066121,2257.55850119081,0,Mixed Use,0
50571,210,202,1659.26248557353,2306.37485494721,0,Transport,0
50572,210,203,1791.68235254222,2490.43847003368,0,Mixed Use,0
50573,210,204,1590.53061151562,2210.83755000671,0,Leisure/Recreation,0
50574,210,205,1589.11185067804,2208.86547244247,0,Leisure/Recreation,0
50575,210,206,1934.54603559252,2689.01898947361,0,Leisure/Recreation,0
50576,210,207,2029.15332606355,2820.52312322833,0,Leisure/Recreation,0
50577,210,208,2206.73534915756,3067.36213532901,0,Leisure/Recreation,0
50578,210,209,147.776714206077,205.409632746447,0,Leisure/Recreation,0
50579,210,211,37.9953437260474,52.8135277792058,0,Leisure/Recreation,0
50580,210,212,2007.69404696611,2790.69472528289,0,Leisure/Recreation,0
50581,210,213,1524.0772838643,2118.46742457138,0,Leisure/Recreation,0
50582,210,214,3250.25559526648,4517.8552774204,0,Leisure/Recreation,0
50583,210,215,615.865911443225,856.053616906083,0,Transport,0
50584,210,216,2702.65004348064,3756.6835604381,0,Place Of Assembly,0
50585,210,217,2634.84110230401,3662.42913220257,0,Community Use,0
50586,210,218,2022.82119802668,2811.72146525708,0,Purpose Built,0
50587,210,219,3135.72348594604,4358.65564546499,0,Leisure/Recreation,0
50588,210,220,1969.81145999735,2738.03792939632,0,Place Of Assembly,0
50589,210,221,1496.18754012967,2079.70068078024,0,Community Use,0
50590,210,222,1375.73461671743,1912.27111723723,0,Leisure/Recreation,0
50591,210,223,2300.05128783475,3197.0712900903,0,Leisure/Recreation,0
50592,210,224,2286.99264897954,3178.91978208156,0,Mixed Use,0
50593,210,225,1509.2205050071,2097.81650195987,0,Community Use,0
50594,210,226,2486.10151996271,3455.68111274816,0,Health Services,0
50595,210,227,1489.58471044609,2070.52274752006,0,Health Services,0
50596,210,228,2144.95739976341,2981.49078567114,0,Leisure/Recreation,0
50597,210,229,2236.24432996932,3108.37961865736,0,Mixed Use,0
50598,210,230,2229.66334925424,3099.2320554634,0,Community Use,0
50599,210,231,2278.6449642316,3167.31650028192,0,Place Of Assembly,0
50600,210,232,1916.80295998015,2664.35611437241,0,Transport,0
50601,210,233,2676.26452150269,3720.00768488874,0,Place Of Assembly,0
50602,210,234,3772.71244614178,5244.07030013708,0,Education Centre,0
50603,210,235,1820.86270276224,2530.99915683951,0,Retail,0
50604,210,236,1833.75949799359,2548.92570221109,0,Retail,0
50605,210,237,1398.80448802572,1944.33823835575,0,Leisure/Recreation,0
50606,210,238,2845.86925095487,3955.75825882727,0,Health Services,0
50607,210,239,2898.29708164649,4028.63294348862,0,Residential Accommodation,0
50608,210,240,2913.83245460197,4050.22711189674,0,Health Services,0
50609,210,241,1991.65599995981,2768.40183994414,0,Place Of Assembly,0
50610,210,242,1852.49121441091,2574.96278803117,0,Mixed Use,0
50611,211,1,925.770242375286,1286.82063690165,0,Transport,0
50612,211,2,2027.89000560109,2818.76710778551,0,Mixed Use,0
50613,211,3,2090.5115577702,2905.81106530057,0,Place Of Assembly,0
50614,211,4,2018.23445305632,2805.34588974829,0,Leisure/Recreation,0
50615,211,5,1700.69643905686,2363.96805028903,0,Place of Worship,0
50616,211,6,1945.91369179308,2704.82003159238,0,Place of Worship,0
50617,211,7,1657.57384468183,2304.02764410775,0,Place of Worship,0
50618,211,8,1131.4363758921,1572.69656249002,0,Place of Worship,0
50619,211,9,890.695161686967,1238.06627474488,0,Place of Worship,0
50620,211,10,1739.56223503561,2417.9915066995,0,Place of Worship,0
50621,211,11,1502.78730188771,2088.87434962391,0,Place of Worship,0
50622,211,12,1717.3434240585,2387.10735944132,0,Place of Worship,0
50623,211,13,2141.64735454695,2976.88982282026,0,Place of Worship,0
50624,211,14,2166.50940846929,3011.44807777231,0,Place of Worship,0
50625,211,15,2503.14615911404,3479.37316116851,0,Place of Worship,0
50626,211,16,2346.0021695197,3260.94301563239,0,Place of Worship,0
50627,211,17,2410.00549218489,3349.907634137,0,Place of Worship,0
50628,211,18,2940.66201538255,4087.52020138174,0,Place of Worship,0
50629,211,19,2396.74946921194,3331.4817622046,0,Place of Worship,0
50630,211,20,554.878491118436,771.281102654626,0,Place of Worship,0
50631,211,21,2953.16725190541,4104.90248014851,0,Place of Worship,0
50632,211,22,1833.88658304797,2549.10235043668,0,Place of Worship,0
50633,211,23,1845.27990133789,2564.93906285967,0,Place of Worship,0
50634,211,24,552.909447627624,768.544132202397,0,Place of Worship,0
50635,211,25,368.811436853571,512.647897226464,0,Place of Worship,0
50636,211,26,446.045267193723,620.002921399275,0,Place of Worship,0
50637,211,27,976.086610778404,1356.76038898198,0,Place of Worship,0
50638,211,28,854.049459632948,1187.1287488898,0,Place of Worship,0
50639,211,29,2122.5242766477,2950.30874454031,0,Place of Worship,0
50640,211,30,3662.60754665325,5091.02448984802,0,Place of Worship,0
50641,211,31,4354.21430434405,6052.35788303823,0,Place of Worship,0
50642,211,32,4244.19721593968,5899.43413015616,0,Place of Worship,0
50643,211,33,1075.32291921418,1494.69885770771,0,Health Services,0
50644,211,34,2268.25714050972,3152.87742530851,0,Place of Worship,0
50645,211,35,2127.63430865235,2957.41168902677,0,Community Use,0
50646,211,36,907.040365931361,1260.78610864459,0,Community Use,0
50647,211,37,1962.79870041099,2728.29019357128,0,Community Use,0
50648,211,38,1900.26615258318,2641.36995209062,0,Community Use,0
50649,211,39,1203.21644073535,1672.47085262214,0,Leisure/Recreation,0
50650,211,40,1267.34529590466,1761.60996130747,0,Leisure/Recreation,0
50651,211,41,1828.40549998124,2541.48364497392,0,Transport,0
50652,211,42,1743.67163195835,2423.70356842211,0,Leisure/Recreation,0
50653,211,43,3116.00405190796,4331.24563215206,0,Leisure/Recreation,0
50654,211,44,1813.6658527655,2520.99553534405,0,Community Use,0
50655,211,45,1850.82150957268,2572.64189830602,0,Leisure/Recreation,0
50656,211,46,1887.32607988387,2623.38325103858,0,Leisure/Recreation,0
50657,211,47,1230.89488921608,1710.94389601036,0,Retail,0
50658,211,48,1845.38776750023,2565.08899682531,0,Education Centre,0
50659,211,49,1906.72518518761,2650.34800741078,0,Education Centre,0
50660,211,50,2006.05685902403,2788.4190340434,0,Leisure/Recreation,0
50661,211,51,1712.21553734973,2379.97959691612,0,Place Of Assembly,0
50662,211,52,2968.61058947557,4126.36871937105,0,Leisure/Recreation,0
50663,211,53,3576.48409692361,4971.31289472382,0,Education Centre,0
50664,211,54,4716.51797738908,6555.95998857082,0,Education Centre,0
50665,211,55,2514.77050877769,3495.53100720099,0,Place Of Assembly,0
50666,211,56,2500.46422811465,3475.64527707936,0,Place Of Assembly,0
50667,211,57,2476.52911062958,3442.37546377512,0,Place Of Assembly,0
50668,211,58,2676.46499892799,3720.28634850991,0,Education Centre,0
50669,211,59,3836.84544662349,5333.21517080665,0,Place Of Assembly,0
50670,211,60,1920.93413782659,2670.09845157896,0,Leisure/Recreation,0
50671,211,61,1676.93369690671,2330.93783870032,0,Transport,0
50672,211,62,2203.93613997261,3063.47123456193,0,Place Of Assembly,0
50673,211,63,2537.70129288984,3527.40479711688,0,Leisure/Recreation,0
50674,211,64,1008.58109837864,1401.92772674632,0,Education Centre,0
50675,211,65,1723.3956051375,2395.51989114113,0,Community Use,0
50676,211,66,2175.10122573883,3023.39070377697,0,Place Of Assembly,0
50677,211,67,2444.18943755678,3397.42331820393,0,Mixed Use,0
50678,211,68,2409.31537212537,3348.94836725427,0,Office,0
50679,211,69,2762.45157051099,3839.80768301028,0,Health Services,0
50680,211,70,2048.91602387458,2847.99327318566,0,Leisure/Recreation,0
50681,211,71,776.988220289097,1080.01362620184,0,Office,0
50682,211,72,1524.07376929153,2118.46253931523,0,Community Use,0
50683,211,73,1421.64556668408,1976.08733769087,0,Transport,0
50684,211,74,1600.66732488254,2224.92758158673,0,Community Use,0
50685,211,75,3494.32361706608,4857.10982772185,0,Leisure/Recreation,0
50686,211,76,3146.916925701,4374.2145267244,0,Leisure/Recreation,0
50687,211,77,1405.01376174496,1952.96912882549,0,Sports ,0
50688,211,78,2541.18112314014,3532.24176116479,0,Office,0
50689,211,79,2226.0916138153,3094.26734320327,0,Place Of Assembly,0
50690,211,80,2151.98701873342,2991.26195603945,0,Place Of Assembly,0
50691,211,81,2131.69573955847,2963.05707798627,0,Place Of Assembly,0
50692,211,82,3018.53666130563,4195.76595921482,0,Vacant Land,0
50693,211,83,2915.54395253737,4052.60609402694,0,Leisure/Recreation,0
50694,211,84,2305.74460716614,3204.98500396093,0,Mixed Use,0
50695,211,85,2741.76868228788,3811.05846838015,0,Place Of Assembly,0
50696,211,86,2765.6646276204,3844.27383239236,0,Place Of Assembly,0
50697,211,87,2395.28226938366,3329.44235444329,0,Place of Worship,0
50698,211,88,2533.119286229,3521.03580785831,0,Place Of Assembly,0
50699,211,89,2301.68966341042,3199.34863214048,0,Office,0
50700,211,90,2061.20922428952,2865.08082176243,0,Community Use,0
50701,211,91,1452.20900864699,2018.57052201931,0,Office,0
50702,211,92,2100.72559892999,2920.00858251269,0,Mixed Use,0
50703,211,93,2615.04498423417,3634.9125280855,0,Leisure/Recreation,0
50704,211,94,2877.66510677414,3999.95449841606,0,Community Use,0
50705,211,95,2189.37178255121,3043.22677774618,0,Purpose Built,0
50706,211,96,2381.71653277646,3310.58598055927,0,Health Services,0
50707,211,97,2299.11795032757,3195.77395095532,0,Office,0
50708,211,98,2346.50077367905,3261.63607541389,0,Place Of Assembly,0
50709,211,99,2318.09674343215,3222.15447337069,0,Leisure/Recreation,0
50710,211,100,3153.32234200049,4383.11805538068,0,Place Of Assembly,0
50711,211,101,1243.47479593778,1728.42996635351,0,Leisure/Recreation,0
50712,211,102,1199.65563790326,1667.52133668554,0,Purpose Built,0
50713,211,103,1337.31644389779,1858.86985701793,0,Purpose Built,0
50714,211,104,1750.73468326725,2433.52120974148,0,Leisure/Recreation,0
50715,211,105,1230.5310744685,1710.43819351122,0,Mixed Use,0
50716,211,106,1146.39991770984,1593.49588561668,0,Vacant Land,0
50717,211,107,3397.24646589495,4722.17258759398,0,Leisure/Recreation,0
50718,211,108,1252.80015686226,1741.39221803855,0,Transport,0
50719,211,109,1359.20506096706,1889.29503474421,0,Place Of Assembly,0
50720,211,110,968.914161572769,1346.79068458615,0,Leisure/Recreation,0
50721,211,111,1894.85732436507,2633.85168086745,0,Leisure/Recreation,0
50722,211,112,1016.16395847711,1412.46790228319,0,Education Centre,0
50723,211,113,1452.28563654685,2018.67703480012,0,Leisure/Recreation,0
50724,211,114,920.69401472194,1279.7646804635,0,Health Services,0
50725,211,115,1877.31664369353,2609.47013473401,0,Education Centre,0
50726,211,116,1807.98477921873,2513.09884311403,0,Place Of Assembly,0
50727,211,117,1948.96046641553,2709.05504831759,0,Specialist Residential Accommodation,0
50728,211,118,1850.32279983275,2571.94869176752,0,Vacant Land,0
50729,211,119,984.78436924872,1368.85027325572,0,Sports,0
50730,211,120,2999.63331688819,4169.49031047458,0,Leisure/Recreation,0
50731,211,121,2959.2249817126,4113.32272458051,0,Leisure/Recreation,0
50732,211,122,2919.85078496552,4058.59259110208,0,Leisure/Recreation,0
50733,211,123,3220.7850890766,4476.89127381647,0,Leisure/Recreation,0
50734,211,124,2003.60372384434,2785.00917614363,0,Place Of Assembly,0
50735,211,125,1936.49750946988,2691.73153816314,0,Place Of Assembly,0
50736,211,126,2621.29350358978,3643.59796998979,0,Community Use,0
50737,211,127,2636.02255076076,3664.07134555745,0,Place Of Assembly,0
50738,211,128,2588.15188375227,3597.53111841566,0,Community Use,0
50739,211,129,2589.46896421379,3599.36186025717,0,Community Use,0
50740,211,130,2613.39807685347,3632.62332682632,0,Community Use,0
50741,211,131,2383.53819777404,3313.11809490592,0,Place Of Assembly,0
50742,211,132,2539.28913297613,3529.61189483683,0,Leisure/Recreation,0
50743,211,133,2474.53273044753,3439.60049532207,0,Leisure/Recreation,0
50744,211,134,2661.83737693666,3699.95395394196,0,Leisure/Recreation,0
50745,211,135,2596.2607449139,3608.80243543033,0,Leisure/Recreation,0
50746,211,136,2272.5966446128,3158.9093360118,0,Transport,0
50747,211,137,3653.57982653938,5078.47595888973,0,Transport,0
50748,211,138,3049.4326493763,4238.71138263305,0,Transport,0
50749,211,139,97.6900683676958,135.789195031097,0,Leisure/Recreation,0
50750,211,140,1051.53367380223,1461.6318065851,0,Leisure/Recreation,0
50751,211,141,462.147056444179,642.384408457409,0,Transport,0
50752,211,142,766.379669144925,1065.26774011145,0,Transport,0
50753,211,143,918.473410882817,1276.67804112712,0,Transport,0
50754,211,144,1119.41933001247,1555.99286871733,0,Leisure/Recreation,0
50755,211,145,753.608783954137,1047.51620969625,0,Health Services,0
50756,211,146,1638.750850426,2277.86368209214,0,Transport,0
50757,211,147,1658.44919463838,2305.24438054735,0,Leisure/Recreation,0
50758,211,148,3195.4347850288,4441.65435119003,0,Place Of Assembly,0
50759,211,149,3335.06994691451,4635.74722621117,0,Leisure/Recreation,0
50760,211,150,3212.92485723456,4465.96555155604,0,Community Use,0
50761,211,151,3197.74099251402,4444.85997959449,0,Residential Accommodation,0
50762,211,152,3560.65405308731,4949.30913379136,0,Leisure/Recreation,0
50763,211,153,3364.94148034174,4677.26865767502,0,Leisure/Recreation,0
50764,211,154,2491.16381546447,3462.71770349562,0,Office,0
50765,211,155,2532.73969475263,3520.50817570615,0,Office,0
50766,211,156,2548.3703631606,3542.23480479323,0,Office,0
50767,211,157,2508.69623502747,3487.08776668819,0,Office,0
50768,211,158,1041.55946999924,1447.76766329894,0,Leisure/Recreation,0
50769,211,159,2332.74535993169,3242.51605030505,0,Transport,0
50770,211,160,2336.3640129543,3247.54597800648,0,Transport,0
50771,211,161,2169.01375901258,3014.92912502748,0,Transport,0
50772,211,162,1379.24627934852,1917.15232829444,0,Transport,0
50773,211,163,1623.57372943397,2256.76748391322,0,Transport,0
50774,211,164,1604.90995516058,2230.8248376732,0,Transport,0
50775,211,165,1692.75267160502,2352.92621353098,0,Transport,0
50776,211,166,2277.1042014952,3165.17484007832,0,Transport,0
50777,211,167,2068.67121839034,2875.45299356258,0,Transport,0
50778,211,168,1224.80965132956,1702.48541534809,0,Transport,0
50779,211,169,2095.31719724791,2912.4909041746,0,Place Of Assembly,0
50780,211,170,4552.07512291163,6327.38442084716,0,Health Services,0
50781,211,171,1612.91145011881,2241.94691566515,0,Sports,0
50782,211,172,3256.0508564529,4525.91069046953,0,Leisure/Recreation,0
50783,211,173,1801.48508271132,2504.06426496873,0,Place Of Assembly,0
50784,211,174,1286.18008234976,1787.79031446617,0,Leisure/Recreation,0
50785,211,175,2329.21098438099,3237.60326828957,0,Sports,0
50786,211,176,681.205611803117,946.875800406333,0,Education Centre,0
50787,211,177,2052.07608541435,2852.38575872594,0,Place Of Assembly,0
50788,211,178,2060.30125724768,2863.81874757427,0,Place Of Assembly,0
50789,211,179,1726.32243103785,2399.58817914261,0,Place Of Assembly,0
50790,211,180,2375.41871616486,3301.83201546916,0,Industrial,0
50791,211,181,4233.45202085076,5884.49830898256,0,Leisure/Recreation,0
50792,211,182,2746.66809813406,3817.86865640634,0,Leisure/Recreation,0
50793,211,183,2803.52752131257,3896.90325462448,0,Place Of Assembly,0
50794,211,184,860.339780538122,1195.87229494799,0,Education Centre,0
50795,211,185,2029.48959567527,2820.99053798862,0,Leisure/Recreation,0
50796,211,186,1997.51880005967,2776.55113208294,0,Place Of Assembly,0
50797,211,187,2008.53438371251,2791.86279336039,0,Place Of Assembly,0
50798,211,188,2210.019175622,3071.92665411458,0,Place of Worship,0
50799,211,189,2272.79583552441,3159.18621137892,0,Place Of Assembly,0
50800,211,190,2228.65655303661,3097.83260872089,0,Transport,0
50801,211,191,926.337045165496,1287.60849278004,0,Warehouse/Store,0
50802,211,192,1222.43032282128,1699.17814872158,0,Warehouse/Store,0
50803,211,193,2323.57404043845,3229.76791620944,0,Place Of Assembly,0
50804,211,194,2332.58291612785,3242.29025341772,0,Community Use,0
50805,211,195,1013.21578322693,1408.36993868543,0,Health Services,0
50806,211,196,1515.00528454303,2105.85734551482,0,Place Of Assembly,0
50807,211,197,1308.7455981299,1819.15638140057,0,Education Centre,0
50808,211,198,1393.92047702003,1937.54946305784,0,Place Of Assembly,0
50809,211,199,1408.88538184814,1958.35068076891,0,Community Use,0
50810,211,200,1663.18901096071,2311.83272523538,0,Education Centre,0
50811,211,201,1658.92185834881,2305.90138310485,0,Mixed Use,0
50812,211,202,1694.64970913007,2355.5630956908,0,Transport,0
50813,211,203,1827.16627593872,2539.76112355482,0,Mixed Use,0
50814,211,204,1628.50827896128,2263.62650775618,0,Leisure/Recreation,0
50815,211,205,1627.10716936252,2261.6789654139,0,Leisure/Recreation,0
50816,211,206,1971.80345973305,2740.80680902894,0,Leisure/Recreation,0
50817,211,207,2066.88063098811,2872.96407707348,0,Leisure/Recreation,0
50818,211,208,2243.70927707778,3118.75589513812,0,Leisure/Recreation,0
50819,211,209,185.741879969743,258.181213157943,0,Leisure/Recreation,0
50820,211,210,37.9953437260474,52.8135277792058,0,Office,0
50821,211,212,2042.81761472453,2839.51648446709,0,Leisure/Recreation,0
50822,211,213,1560.8416414038,2169.56988155129,0,Leisure/Recreation,0
50823,211,214,3231.05297633338,4491.1636371034,0,Leisure/Recreation,0
50824,211,215,627.822494464233,872.673267305284,0,Transport,0
50825,211,216,2738.85787261456,3807.01244293424,0,Place Of Assembly,0
50826,211,217,2671.08405174232,3712.80683192183,0,Community Use,0
50827,211,218,2047.98692273908,2846.70182260732,0,Purpose Built,0
50828,211,219,3168.47640786893,4404.18220693781,0,Leisure/Recreation,0
50829,211,220,2007.74472014567,2790.76516100249,0,Place Of Assembly,0
50830,211,221,1527.5012102197,2123.22668220539,0,Community Use,0
50831,211,222,1392.50256352138,1935.57856329471,0,Leisure/Recreation,0
50832,211,223,2328.66947775647,3236.85057408149,0,Leisure/Recreation,0
50833,211,224,2315.58347901794,3218.66103583494,0,Mixed Use,0
50834,211,225,1539.58801632753,2140.02734269527,0,Community Use,0
50835,211,226,2522.9659088875,3506.92261335362,0,Health Services,0
50836,211,227,1527.14140724748,2122.726556074,0,Health Services,0
50837,211,228,2173.54165858653,3021.22290543528,0,Leisure/Recreation,0
50838,211,229,2263.46651552945,3146.21845658593,0,Mixed Use,0
50839,211,230,2261.93312790088,3144.08704778222,0,Community Use,0
50840,211,231,2311.37397943891,3212.80983142009,0,Place Of Assembly,0
50841,211,232,1930.163705401,2682.92755050738,0,Transport,0
50842,211,233,2713.76458470004,3772.13277273305,0,Place Of Assembly,0
50843,211,234,3804.14663449131,5287.76382194292,0,Education Centre,0
50844,211,235,1854.06703943377,2577.15318481294,0,Retail,0
50845,211,236,1867.33156198904,2595.59087116476,0,Retail,0
50846,211,237,1436.77869421907,1997.12238496451,0,Leisure/Recreation,0
50847,211,238,2883.25492342986,4007.72434356751,0,Health Services,0
50848,211,239,2935.19266235125,4079.91780066824,0,Residential Accommodation,0
50849,211,240,2951.082488765,4102.00465938335,0,Health Services,0
50850,211,241,2027.78427656599,2818.62014442673,0,Place Of Assembly,0
50851,211,242,1882.96210278768,2617.31732287487,0,Mixed Use,0
50852,212,1,2092.38815378333,2908.41953375883,0,Transport,0
50853,212,2,1696.04379881527,2357.50088035322,0,Mixed Use,0
50854,212,3,1738.19762489221,2416.09469860017,0,Place Of Assembly,0
50855,212,4,1010.77979590005,1404.98391630107,0,Leisure/Recreation,0
50856,212,5,1587.85837030494,2207.12313472386,0,Place of Worship,0
50857,212,6,1355.99968090388,1884.8395564564,0,Place of Worship,0
50858,212,7,2162.68365742375,3006.13028381902,0,Place of Worship,0
50859,212,8,1805.48870973111,2509.62930652624,0,Place of Worship,0
50860,212,9,1375.113305416,1911.40749452823,0,Place of Worship,0
50861,212,10,989.263600920936,1375.0764052801,0,Place of Worship,0
50862,212,11,1552.4623748206,2157.92270100063,0,Place of Worship,0
50863,212,12,1447.81207858923,2012.45878923903,0,Place of Worship,0
50864,212,13,1702.06040421197,2365.86396185464,0,Place of Worship,0
50865,212,14,1683.28569579803,2339.76711715926,0,Place of Worship,0
50866,212,15,1297.53653113889,1803.57577828306,0,Place of Worship,0
50867,212,16,1320.95371550575,1836.12566455299,0,Place of Worship,0
50868,212,17,1425.94593279247,1982.06484658153,0,Place of Worship,0
50869,212,18,1803.2537588302,2506.52272477397,0,Place of Worship,0
50870,212,19,2219.0047973058,3084.41666825506,0,Place of Worship,0
50871,212,20,1720.8024095997,2391.91534934359,0,Place of Worship,0
50872,212,21,1657.66804025922,2304.15857596032,0,Place of Worship,0
50873,212,22,262.211839769498,364.474457279602,0,Place of Worship,0
50874,212,23,746.170556788185,1037.17707393558,0,Place of Worship,0
50875,212,24,1663.09017185889,2311.69533888386,0,Place of Worship,0
50876,212,25,1746.15961748804,2427.16186830838,0,Place of Worship,0
50877,212,26,1902.65120749652,2644.68517842016,0,Place of Worship,0
50878,212,27,2806.86696606284,3901.54508282734,0,Place of Worship,0
50879,212,28,2741.56062488331,3810.7692685878,0,Place of Worship,0
50880,212,29,1716.35516754649,2385.73368288962,0,Place of Worship,0
50881,212,30,3364.99347141058,4677.34092526071,0,Place of Worship,0
50882,212,31,3885.63818497265,5401.03707711198,0,Place of Worship,0
50883,212,32,3726.4248596148,5179.73055486457,0,Place of Worship,0
50884,212,33,990.715007342946,1377.09386020669,0,Health Services,0
50885,212,34,1264.14315946856,1757.1589916613,0,Place of Worship,0
50886,212,35,1872.86593413654,2603.28364844979,0,Community Use,0
50887,212,36,1207.09549806966,1677.86274231683,0,Community Use,0
50888,212,37,2559.28749647829,3557.40962010482,0,Community Use,0
50889,212,38,1704.23822735749,2368.8911360269,0,Community Use,0
50890,212,39,1642.84024035596,2283.54793409478,0,Leisure/Recreation,0
50891,212,40,906.211016544561,1259.63331299694,0,Leisure/Recreation,0
50892,212,41,3789.06380413163,5266.79868774296,0,Transport,0
50893,212,42,1340.03065903794,1862.64261606273,0,Leisure/Recreation,0
50894,212,43,1761.33551560507,2448.25636669105,0,Leisure/Recreation,0
50895,212,44,505.105706820287,702.096932480198,0,Community Use,0
50896,212,45,968.441641181718,1346.13388124259,0,Leisure/Recreation,0
50897,212,46,1008.96509932762,1402.4614880654,0,Leisure/Recreation,0
50898,212,47,1452.56768451136,2019.06908147078,0,Retail,0
50899,212,48,707.551891006793,983.497128499442,0,Education Centre,0
50900,212,49,220.548602026315,306.562556816578,0,Education Centre,0
50901,212,50,666.751559644123,926.784667905331,0,Leisure/Recreation,0
50902,212,51,1211.90602366085,1684.54937288859,0,Place Of Assembly,0
50903,212,52,2571.30536307477,3574.11445467393,0,Leisure/Recreation,0
50904,212,53,3278.1737083366,4556.66145458787,0,Education Centre,0
50905,212,54,4456.36670971667,6194.34972650617,0,Education Centre,0
50906,212,55,2265.5813878194,3149.15812906897,0,Place Of Assembly,0
50907,212,56,2279.78149346264,3168.89627591306,0,Place Of Assembly,0
50908,212,57,2236.65094772861,3108.94481734277,0,Place Of Assembly,0
50909,212,58,2458.51719487241,3417.33890087265,0,Education Centre,0
50910,212,59,3397.12499160964,4722.00373833741,0,Place Of Assembly,0
50911,212,60,3770.62484505843,5241.16853463121,0,Leisure/Recreation,0
50912,212,61,2305.86517675818,3205.15259569387,0,Transport,0
50913,212,62,1383.55054518996,1923.13525781404,0,Place Of Assembly,0
50914,212,63,1698.29382314413,2360.62841417035,0,Leisure/Recreation,0
50915,212,64,1037.47142523766,1442.08528108034,0,Education Centre,0
50916,212,65,1403.2382982501,1950.50123456763,0,Community Use,0
50917,212,66,1820.7608454736,2530.85757520831,0,Place Of Assembly,0
50918,212,67,1574.3263797164,2188.3136678058,0,Mixed Use,0
50919,212,68,1593.23620630104,2214.59832675845,0,Office,0
50920,212,69,1439.28291808233,2000.60325613444,0,Health Services,0
50921,212,70,2463.13603842805,3423.75909341499,0,Leisure/Recreation,0
50922,212,71,1286.9813741159,1788.9041100211,0,Office,0
50923,212,72,1867.17273820417,2595.3701061038,0,Community Use,0
50924,212,73,1790.56931023688,2488.89134122926,0,Transport,0
50925,212,74,1872.5070015332,2602.78473213114,0,Community Use,0
50926,212,75,2486.84960287487,3456.72094799607,0,Leisure/Recreation,0
50927,212,76,2211.69128886247,3074.25089151884,0,Leisure/Recreation,0
50928,212,77,1472.62048207568,2046.9424700852,0,Sports ,0
50929,212,78,2451.60086817193,3407.72520675898,0,Office,0
50930,212,79,2770.58157569621,3851.10839021773,0,Place Of Assembly,0
50931,212,80,2800.15927632627,3892.22139409351,0,Place Of Assembly,0
50932,212,81,2721.09229466713,3782.31828958732,0,Place Of Assembly,0
50933,212,82,4737.37677901376,6584.95372282912,0,Vacant Land,0
50934,212,83,4667.98956618539,6488.5054969977,0,Leisure/Recreation,0
50935,212,84,2173.0036776817,3020.47511197756,0,Mixed Use,0
50936,212,85,2668.04803797447,3708.58677278451,0,Place Of Assembly,0
50937,212,86,2715.71664354701,3774.84613453034,0,Place Of Assembly,0
50938,212,87,1360.26980041254,1890.77502257343,0,Place of Worship,0
50939,212,88,2291.59470110363,3185.31663453404,0,Place Of Assembly,0
50940,212,89,1430.41681981942,1988.27937954899,0,Office,0
50941,212,90,1761.32851144166,2448.24663090391,0,Community Use,0
50942,212,91,1762.18057167463,2449.43099462773,0,Office,0
50943,212,92,2871.53775473882,3991.43747908696,0,Mixed Use,0
50944,212,93,2256.3012979421,3136.25880413951,0,Leisure/Recreation,0
50945,212,94,2400.09654994534,3336.13420442402,0,Community Use,0
50946,212,95,2576.65792273764,3581.55451260532,0,Purpose Built,0
50947,212,96,1258.72971723034,1749.63430695017,0,Health Services,0
50948,212,97,1949.23909510633,2709.4423421978,0,Office,0
50949,212,98,1926.89945814253,2678.39024681812,0,Place Of Assembly,0
50950,212,99,1960.65100486179,2725.30489675789,0,Leisure/Recreation,0
50951,212,100,2177.08818471004,3026.15257674695,0,Place Of Assembly,0
50952,212,101,2578.77605135523,3584.49871138377,0,Leisure/Recreation,0
50953,212,102,2820.72898563714,3920.81329003563,0,Purpose Built,0
50954,212,103,2427.11586214727,3373.69104838471,0,Purpose Built,0
50955,212,104,2709.18247996146,3765.76364714642,0,Leisure/Recreation,0
50956,212,105,2688.15280486143,3736.53239875739,0,Mixed Use,0
50957,212,106,2681.2522725016,3726.94065877723,0,Vacant Land,0
50958,212,107,2617.23389728215,3637.95511722219,0,Leisure/Recreation,0
50959,212,108,2551.99622300729,3547.27474998013,0,Transport,0
50960,212,109,2567.22637775332,3568.44466507711,0,Place Of Assembly,0
50961,212,110,2600.47628011484,3614.66202935962,0,Leisure/Recreation,0
50962,212,111,3037.30379473479,4221.85227468136,0,Leisure/Recreation,0
50963,212,112,2819.59050808106,3919.23080623267,0,Education Centre,0
50964,212,113,3112.53244047837,4326.42009226494,0,Leisure/Recreation,0
50965,212,114,1147.99063751274,1595.70698614271,0,Health Services,0
50966,212,115,2713.25172563468,3771.41989863221,0,Education Centre,0
50967,212,116,2672.92860019433,3715.37075427012,0,Place Of Assembly,0
50968,212,117,2659.71707971809,3697.00674080814,0,Specialist Residential Accommodation,0
50969,212,118,2561.05988573524,3559.87324117198,0,Vacant Land,0
50970,212,119,2643.63480528044,3674.65237933981,0,Sports,0
50971,212,120,2328.42498657695,3236.51073134196,0,Leisure/Recreation,0
50972,212,121,2242.15501037009,3116.59546441442,0,Leisure/Recreation,0
